office_name,media_library_folder,folder_id,before_asset_count,after_asset_count,local_image_count,relative_path,local_category,filename,status,strapi_asset_id,strapi_asset_name,strapi_url,reason,existing_match
01-citra-north-towers-interior-1672626393374-0,Media Library/Office Venue/01-citra-north-towers-interior-1672626393374-0,1023,1,1,1,interior/01_citra-north-towers-interior-1672626393374-0.jpg,interior,01_citra-north-towers-interior-1672626393374-0.jpg,skipped_existing,46292,01_citra-north-towers-interior-1672626393374-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_citra_north_towers_interior_1672626393374_0_a4398a0fbb.jpg,Same name already exists in this Strapi folder,01_citra-north-towers-interior-1672626393374-0.jpg
01-citra-south-towers-interior-1672980661986-0,Media Library/Office Venue/01-citra-south-towers-interior-1672980661986-0,1024,1,1,1,interior/01_citra-south-towers-interior-1672980661986-0.jpg,interior,01_citra-south-towers-interior-1672980661986-0.jpg,skipped_existing,46293,01_citra-south-towers-interior-1672980661986-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_citra_south_towers_interior_1672980661986_0_004cb750ed.jpg,Same name already exists in this Strapi folder,01_citra-south-towers-interior-1672980661986-0.jpg
01-gedung-pemuda-7-interior-1694485852923-0,Media Library/Office Venue/01-gedung-pemuda-7-interior-1694485852923-0,1025,1,1,1,interior/01_gedung-pemuda-7-interior-1694485852923-0.jpg,interior,01_gedung-pemuda-7-interior-1694485852923-0.jpg,skipped_existing,46294,01_gedung-pemuda-7-interior-1694485852923-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_gedung_pemuda_7_interior_1694485852923_0_7273d1b297.jpg,Same name already exists in this Strapi folder,01_gedung-pemuda-7-interior-1694485852923-0.jpg
01-gedung-sindo-interior-1728358915689-0,Media Library/Office Venue/01-gedung-sindo-interior-1728358915689-0,1026,1,1,1,interior/01_gedung-sindo-interior-1728358915689-0.jpg,interior,01_gedung-sindo-interior-1728358915689-0.jpg,skipped_existing,46295,01_gedung-sindo-interior-1728358915689-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_gedung_sindo_interior_1728358915689_0_292394bded.jpg,Same name already exists in this Strapi folder,01_gedung-sindo-interior-1728358915689-0.jpg
01-graha-arda-interior-1686801697516-0,Media Library/Office Venue/01-graha-arda-interior-1686801697516-0,1027,1,1,1,interior/01_graha-arda-interior-1686801697516-0.jpg,interior,01_graha-arda-interior-1686801697516-0.jpg,skipped_existing,46296,01_graha-arda-interior-1686801697516-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_graha_arda_interior_1686801697516_0_e1a7679046.jpg,Same name already exists in this Strapi folder,01_graha-arda-interior-1686801697516-0.jpg
01-graha-dirgantara-interior-1755748881790-0,Media Library/Office Venue/01-graha-dirgantara-interior-1755748881790-0,1028,1,1,1,interior/01_graha-dirgantara-interior-1755748881790-0.jpg,interior,01_graha-dirgantara-interior-1755748881790-0.jpg,skipped_existing,46297,01_graha-dirgantara-interior-1755748881790-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_graha_dirgantara_interior_1755748881790_0_e3a5a22fd6.jpg,Same name already exists in this Strapi folder,01_graha-dirgantara-interior-1755748881790-0.jpg
01-grha-adhi-media-interior-1708421044511-0,Media Library/Office Venue/01-grha-adhi-media-interior-1708421044511-0,1029,1,1,1,interior/01_grha-adhi-media-interior-1708421044511-0.jpg,interior,01_grha-adhi-media-interior-1708421044511-0.jpg,skipped_existing,46298,01_grha-adhi-media-interior-1708421044511-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_grha_adhi_media_interior_1708421044511_0_435f26ee11.jpg,Same name already exists in this Strapi folder,01_grha-adhi-media-interior-1708421044511-0.jpg
01-hwa-tower-interior-1692589929400-0,Media Library/Office Venue/01-hwa-tower-interior-1692589929400-0,1030,1,1,1,interior/01_hwa-tower-interior-1692589929400-0.jpg,interior,01_hwa-tower-interior-1692589929400-0.jpg,skipped_existing,46299,01_hwa-tower-interior-1692589929400-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_hwa_tower_interior_1692589929400_0_450d8b2c85.jpg,Same name already exists in this Strapi folder,01_hwa-tower-interior-1692589929400-0.jpg
01-indonesia-stock-exchange-building-tower-2-interior-1668163017400-0,Media Library/Office Venue/01-indonesia-stock-exchange-building-tower-2-interior-1668163017400-0,1031,1,1,1,interior/01_indonesia-stock-exchange-building---tower-2-interior-1668163017400-0.jpg,interior,01_indonesia-stock-exchange-building---tower-2-interior-1668163017400-0.jpg,skipped_existing,46300,01_indonesia-stock-exchange-building---tower-2-interior-1668163017400-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_indonesia_stock_exchange_building_tower_2_interior_1668163017400_0_6063b5d345.jpg,Same name already exists in this Strapi folder,01_indonesia-stock-exchange-building---tower-2-interior-1668163017400-0.jpg
01-inews-tower-interior-1726799008788-0,Media Library/Office Venue/01-inews-tower-interior-1726799008788-0,1032,1,1,1,interior/01_inews-tower-interior-1726799008788-0.jpg,interior,01_inews-tower-interior-1726799008788-0.jpg,skipped_existing,46301,01_inews-tower-interior-1726799008788-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_inews_tower_interior_1726799008788_0_023ce8f7dc.jpg,Same name already exists in this Strapi folder,01_inews-tower-interior-1726799008788-0.jpg
01-liberty-tower-floor-plan-1692157847740-0,Media Library/Office Venue/01-liberty-tower-floor-plan-1692157847740-0,1273,1,1,1,floorplan/01_liberty-tower-floor-plan-1692157847740-0.jpg,floorplan,01_liberty-tower-floor-plan-1692157847740-0.jpg,skipped_existing,49768,01_liberty-tower-floor-plan-1692157847740-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_liberty_tower_floor_plan_1692157847740_0_6590fbc984.jpg,Same name already exists in this Strapi folder,01_liberty-tower-floor-plan-1692157847740-0.jpg
01-lippo-thamrin-interior-1762403832245-0,Media Library/Office Venue/01-lippo-thamrin-interior-1762403832245-0,1033,1,1,1,interior/01_lippo-thamrin-interior-1762403832245-0.jpg,interior,01_lippo-thamrin-interior-1762403832245-0.jpg,skipped_existing,46302,01_lippo-thamrin-interior-1762403832245-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_lippo_thamrin_interior_1762403832245_0_48ed39deef.jpg,Same name already exists in this Strapi folder,01_lippo-thamrin-interior-1762403832245-0.jpg
01-lippo-tower-holland-village-interior-1762497203167-0,Media Library/Office Venue/01-lippo-tower-holland-village-interior-1762497203167-0,1034,1,1,1,interior/01_lippo-tower-holland-village-interior-1762497203167-0.jpg,interior,01_lippo-tower-holland-village-interior-1762497203167-0.jpg,skipped_existing,46303,01_lippo-tower-holland-village-interior-1762497203167-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_lippo_tower_holland_village_interior_1762497203167_0_33c28c8755.jpg,Same name already exists in this Strapi folder,01_lippo-tower-holland-village-interior-1762497203167-0.jpg
01-maritime-tower-interior-1696218941318-0,Media Library/Office Venue/01-maritime-tower-interior-1696218941318-0,1035,1,1,1,interior/01_-maritime-tower-interior-1696218941318-0.jpg,interior,01_-maritime-tower-interior-1696218941318-0.jpg,skipped_existing,46304,01_-maritime-tower-interior-1696218941318-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_maritime_tower_interior_1696218941318_0_05fabc03e7.jpg,Same name already exists in this Strapi folder,01_-maritime-tower-interior-1696218941318-0.jpg
01-menara-fif-interior-1663921216249-0,Media Library/Office Venue/01-menara-fif-interior-1663921216249-0,1036,1,1,1,interior/01_menara-fif-interior-1663921216249-0.jpg,interior,01_menara-fif-interior-1663921216249-0.jpg,skipped_existing,46305,01_menara-fif-interior-1663921216249-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_menara_fif_interior_1663921216249_0_365181e821.jpg,Same name already exists in this Strapi folder,01_menara-fif-interior-1663921216249-0.jpg
01-menara-karya-floor-plan-1681442873891-0,Media Library/Office Venue/01-menara-karya-floor-plan-1681442873891-0,1274,1,1,1,floorplan/01_menara-karya-floor-plan-1681442873891-0.jpg,floorplan,01_menara-karya-floor-plan-1681442873891-0.jpg,skipped_existing,49769,01_menara-karya-floor-plan-1681442873891-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_menara_karya_floor_plan_1681442873891_0_fe006b8d1a.jpg,Same name already exists in this Strapi folder,01_menara-karya-floor-plan-1681442873891-0.jpg
01-menara-merdeka-floor-plan-1758186558261-0,Media Library/Office Venue/01-menara-merdeka-floor-plan-1758186558261-0,1275,1,1,1,floorplan/01_menara-merdeka-floor-plan-1758186558261-0.jpg,floorplan,01_menara-merdeka-floor-plan-1758186558261-0.jpg,skipped_existing,49770,01_menara-merdeka-floor-plan-1758186558261-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_menara_merdeka_floor_plan_1758186558261_0_4abe8fa262.jpg,Same name already exists in this Strapi folder,01_menara-merdeka-floor-plan-1758186558261-0.jpg
01-mgold-tower-floor-plan-1721882752446-0,Media Library/Office Venue/01-mgold-tower-floor-plan-1721882752446-0,1276,1,1,1,floorplan/01_mgold-tower-floor-plan-1721882752446-0.jpg,floorplan,01_mgold-tower-floor-plan-1721882752446-0.jpg,skipped_existing,49771,01_mgold-tower-floor-plan-1721882752446-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_mgold_tower_floor_plan_1721882752446_0_94915385e6.jpg,Same name already exists in this Strapi folder,01_mgold-tower-floor-plan-1721882752446-0.jpg
01-mgold-tower-interior-1721882516716-0,Media Library/Office Venue/01-mgold-tower-interior-1721882516716-0,1037,1,1,1,interior/01_mgold-tower-interior-1721882516716-0.jpg,interior,01_mgold-tower-interior-1721882516716-0.jpg,skipped_existing,46306,01_mgold-tower-interior-1721882516716-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_mgold_tower_interior_1721882516716_0_ec907896cd.jpg,Same name already exists in this Strapi folder,01_mgold-tower-interior-1721882516716-0.jpg
01-midpoint-place-interior-1729505872272-0,Media Library/Office Venue/01-midpoint-place-interior-1729505872272-0,1038,1,1,1,interior/01_midpoint-place-interior-1729505872272-0.jpg,interior,01_midpoint-place-interior-1729505872272-0.jpg,skipped_existing,46307,01_midpoint-place-interior-1729505872272-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_midpoint_place_interior_1729505872272_0_e224fec90d.jpg,Same name already exists in this Strapi folder,01_midpoint-place-interior-1729505872272-0.jpg
01-mmp-building-interior-1725436819817-0,Media Library/Office Venue/01-mmp-building-interior-1725436819817-0,1039,1,1,1,interior/01_mmp-building-interior-1725436819817-0.jpg,interior,01_mmp-building-interior-1725436819817-0.jpg,skipped_existing,46308,01_mmp-building-interior-1725436819817-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_mmp_building_interior_1725436819817_0_4754827322.jpg,Same name already exists in this Strapi folder,01_mmp-building-interior-1725436819817-0.jpg
01-mugi-griya-interior-1772426450170-0,Media Library/Office Venue/01-mugi-griya-interior-1772426450170-0,1040,1,1,1,interior/01_mugi-griya-interior-1772426450170-0.jpg,interior,01_mugi-griya-interior-1772426450170-0.jpg,skipped_existing,46309,01_mugi-griya-interior-1772426450170-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_mugi_griya_interior_1772426450170_0_f87722cb3a.jpg,Same name already exists in this Strapi folder,01_mugi-griya-interior-1772426450170-0.jpg
01-pakuwon-tower-interior-1662347493140-0,Media Library/Office Venue/01-pakuwon-tower-interior-1662347493140-0,1041,1,1,1,interior/01_pakuwon-tower-interior-1662347493140-0.jpg,interior,01_pakuwon-tower-interior-1662347493140-0.jpg,skipped_existing,46310,01_pakuwon-tower-interior-1662347493140-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_pakuwon_tower_interior_1662347493140_0_8974e3c839.jpg,Same name already exists in this Strapi folder,01_pakuwon-tower-interior-1662347493140-0.jpg
01-park-tower-interior-1726798944311-0,Media Library/Office Venue/01-park-tower-interior-1726798944311-0,1042,1,1,1,interior/01_park-tower-interior-1726798944311-0.jpg,interior,01_park-tower-interior-1726798944311-0.jpg,skipped_existing,46311,01_park-tower-interior-1726798944311-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_park_tower_interior_1726798944311_0_272824f94c.jpg,Same name already exists in this Strapi folder,01_park-tower-interior-1726798944311-0.jpg
01-plaza-galeon-interior-1697001831443-0,Media Library/Office Venue/01-plaza-galeon-interior-1697001831443-0,1043,1,1,1,interior/01_plaza-galeon-interior-1697001831443-0.jpg,interior,01_plaza-galeon-interior-1697001831443-0.jpg,skipped_existing,46312,01_plaza-galeon-interior-1697001831443-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_plaza_galeon_interior_1697001831443_0_39cc58b4c6.jpg,Same name already exists in this Strapi folder,01_plaza-galeon-interior-1697001831443-0.jpg
01-propan-tower-floor-plan-1771895766855-0,Media Library/Office Venue/01-propan-tower-floor-plan-1771895766855-0,1277,1,1,1,floorplan/01_propan-tower-floor-plan-1771895766855-0.jpg,floorplan,01_propan-tower-floor-plan-1771895766855-0.jpg,skipped_existing,49772,01_propan-tower-floor-plan-1771895766855-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_propan_tower_floor_plan_1771895766855_0_c1cc1f362d.jpg,Same name already exists in this Strapi folder,01_propan-tower-floor-plan-1771895766855-0.jpg
01-propan-tower-interior-1722582088458-0,Media Library/Office Venue/01-propan-tower-interior-1722582088458-0,1044,1,1,1,interior/01_propan-tower-interior-1722582088458-0.jpg,interior,01_propan-tower-interior-1722582088458-0.jpg,skipped_existing,46313,01_propan-tower-interior-1722582088458-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_propan_tower_interior_1722582088458_0_574b74b33e.jpg,Same name already exists in this Strapi folder,01_propan-tower-interior-1722582088458-0.jpg
01-ra-mampang-office-interior-1708421393879-0,Media Library/Office Venue/01-ra-mampang-office-interior-1708421393879-0,1045,1,1,1,interior/01_ra-mampang-office-interior-1708421393879-0.jpg,interior,01_ra-mampang-office-interior-1708421393879-0.jpg,skipped_existing,46314,01_ra-mampang-office-interior-1708421393879-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_ra_mampang_office_interior_1708421393879_0_19d9203825.jpg,Same name already exists in this Strapi folder,01_ra-mampang-office-interior-1708421393879-0.jpg
01-rdtx-place-interior-1723002331332-0,Media Library/Office Venue/01-rdtx-place-interior-1723002331332-0,1046,1,1,1,interior/01_rdtx-place-interior-1723002331332-0.jpg,interior,01_rdtx-place-interior-1723002331332-0.jpg,skipped_existing,46315,01_rdtx-place-interior-1723002331332-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_rdtx_place_interior_1723002331332_0_8e06c09661.jpg,Same name already exists in this Strapi folder,01_rdtx-place-interior-1723002331332-0.jpg
01-revenue-tower-interior-1668163558462-0,Media Library/Office Venue/01-revenue-tower-interior-1668163558462-0,1047,1,1,1,interior/01_revenue-tower-interior-1668163558462-0.jpg,interior,01_revenue-tower-interior-1668163558462-0.jpg,skipped_existing,46316,01_revenue-tower-interior-1668163558462-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_revenue_tower_interior_1668163558462_0_ffe929ee21.jpg,Same name already exists in this Strapi folder,01_revenue-tower-interior-1668163558462-0.jpg
01-t-tower-interior-1689586199642-0,Media Library/Office Venue/01-t-tower-interior-1689586199642-0,1048,1,1,1,interior/01_t-tower-interior-1689586199642-0.jpg,interior,01_t-tower-interior-1689586199642-0.jpg,skipped_existing,46317,01_t-tower-interior-1689586199642-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_t_tower_interior_1689586199642_0_aad2b20e8c.jpg,Same name already exists in this Strapi folder,01_t-tower-interior-1689586199642-0.jpg
01-the-garden-center-interior-1762497951525-0,Media Library/Office Venue/01-the-garden-center-interior-1762497951525-0,1049,1,1,1,interior/01_the-garden-center-interior-1762497951525-0.jpg,interior,01_the-garden-center-interior-1762497951525-0.jpg,skipped_existing,46318,01_the-garden-center-interior-1762497951525-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_the_garden_center_interior_1762497951525_0_d611346b26.jpg,Same name already exists in this Strapi folder,01_the-garden-center-interior-1762497951525-0.jpg
01-the-sima-interior-1765940043823-0,Media Library/Office Venue/01-the-sima-interior-1765940043823-0,1050,1,1,1,interior/01_the-sima-interior-1765940043823-0.jpg,interior,01_the-sima-interior-1765940043823-0.jpg,skipped_existing,46319,01_the-sima-interior-1765940043823-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_the_sima_interior_1765940043823_0_37458a3d16.jpg,Same name already exists in this Strapi folder,01_the-sima-interior-1765940043823-0.jpg
01-wisma-bca-serpong-interior-1748248250750-0,Media Library/Office Venue/01-wisma-bca-serpong-interior-1748248250750-0,1051,1,1,1,interior/01_wisma-bca-serpong-interior-1748248250750-0.jpg,interior,01_wisma-bca-serpong-interior-1748248250750-0.jpg,skipped_existing,46320,01_wisma-bca-serpong-interior-1748248250750-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_wisma_bca_serpong_interior_1748248250750_0_67765cf3db.jpg,Same name already exists in this Strapi folder,01_wisma-bca-serpong-interior-1748248250750-0.jpg
01-world-capital-tower-interior-1762230373683-0,Media Library/Office Venue/01-world-capital-tower-interior-1762230373683-0,1052,1,1,1,interior/01_world-capital-tower-interior-1762230373683-0.jpg,interior,01_world-capital-tower-interior-1762230373683-0.jpg,skipped_existing,46321,01_world-capital-tower-interior-1762230373683-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_world_capital_tower_interior_1762230373683_0_b3e1ea6956.jpg,Same name already exists in this Strapi folder,01_world-capital-tower-interior-1762230373683-0.jpg
01-xl-axiata-floor-plan-1681442982243-0,Media Library/Office Venue/01-xl-axiata-floor-plan-1681442982243-0,1278,1,1,1,floorplan/01_xl-axiata-floor-plan-1681442982243-0.jpg,floorplan,01_xl-axiata-floor-plan-1681442982243-0.jpg,skipped_existing,49773,01_xl-axiata-floor-plan-1681442982243-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/01_xl_axiata_floor_plan_1681442982243_0_d722e9fa3c.jpg,Same name already exists in this Strapi folder,01_xl-axiata-floor-plan-1681442982243-0.jpg
02-adr-tower-floor-plan-1725332696015-1,Media Library/Office Venue/02-adr-tower-floor-plan-1725332696015-1,1279,1,1,1,floorplan/02_adr-tower-floor-plan-1725332696015-1.jpg,floorplan,02_adr-tower-floor-plan-1725332696015-1.jpg,skipped_existing,49774,02_adr-tower-floor-plan-1725332696015-1.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_adr_tower_floor_plan_1725332696015_1_b51d9f6d87.jpg,Same name already exists in this Strapi folder,02_adr-tower-floor-plan-1725332696015-1.jpg
02-antam-tower-a-interior-1765446714316-1,Media Library/Office Venue/02-antam-tower-a-interior-1765446714316-1,1053,1,1,1,interior/02_antam-tower-a-interior-1765446714316-1.jpg,interior,02_antam-tower-a-interior-1765446714316-1.jpg,skipped_existing,46322,02_antam-tower-a-interior-1765446714316-1.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_antam_tower_a_interior_1765446714316_1_c84d5b23cd.jpg,Same name already exists in this Strapi folder,02_antam-tower-a-interior-1765446714316-1.jpg
02-autograph-tower-interior-1693889985770-1,Media Library/Office Venue/02-autograph-tower-interior-1693889985770-1,1054,1,1,1,interior/02_autograph-tower-interior-1693889985770-1.jpg,interior,02_autograph-tower-interior-1693889985770-1.jpg,skipped_existing,46323,02_autograph-tower-interior-1693889985770-1.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_autograph_tower_interior_1693889985770_1_5365a52a6d.jpg,Same name already exists in this Strapi folder,02_autograph-tower-interior-1693889985770-1.jpg
02-burza-tower-interior-1661137148846-1,Media Library/Office Venue/02-burza-tower-interior-1661137148846-1,1055,1,1,1,interior/02_burza-tower-interior-1661137148846-1.jpg,interior,02_burza-tower-interior-1661137148846-1.jpg,skipped_existing,46324,02_burza-tower-interior-1661137148846-1.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_burza_tower_interior_1661137148846_1_2c8ec47a67.jpg,Same name already exists in this Strapi folder,02_burza-tower-interior-1661137148846-1.jpg
02-chubb-square-interior-1698113498972-0,Media Library/Office Venue/02-chubb-square-interior-1698113498972-0,1056,1,1,1,interior/02_chubb-square-interior-1698113498972-0.jpg,interior,02_chubb-square-interior-1698113498972-0.jpg,skipped_existing,46325,02_chubb-square-interior-1698113498972-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_chubb_square_interior_1698113498972_0_26efa94085.jpg,Same name already exists in this Strapi folder,02_chubb-square-interior-1698113498972-0.jpg
02-citra-north-towers-interior-1672626393374-1,Media Library/Office Venue/02-citra-north-towers-interior-1672626393374-1,1057,1,1,1,interior/02_citra-north-towers-interior-1672626393374-1.jpg,interior,02_citra-north-towers-interior-1672626393374-1.jpg,skipped_existing,46326,02_citra-north-towers-interior-1672626393374-1.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_citra_north_towers_interior_1672626393374_1_2d605b8f57.jpg,Same name already exists in this Strapi folder,02_citra-north-towers-interior-1672626393374-1.jpg
02-citra-south-towers-interior-1672980661986-1,Media Library/Office Venue/02-citra-south-towers-interior-1672980661986-1,1058,1,1,1,interior/02_citra-south-towers-interior-1672980661986-1.jpg,interior,02_citra-south-towers-interior-1672980661986-1.jpg,skipped_existing,46327,02_citra-south-towers-interior-1672980661986-1.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_citra_south_towers_interior_1672980661986_1_81a983b29b.jpg,Same name already exists in this Strapi folder,02_citra-south-towers-interior-1672980661986-1.jpg
02-gedung-sindo-interior-1728358923358-0,Media Library/Office Venue/02-gedung-sindo-interior-1728358923358-0,1059,1,1,1,interior/02_gedung-sindo-interior-1728358923358-0.jpg,interior,02_gedung-sindo-interior-1728358923358-0.jpg,skipped_existing,46328,02_gedung-sindo-interior-1728358923358-0.jpg,https://cdn-strapi.prod.99iddev.net/assets/02_gedung_sindo_interior_1728358923358_0_1525267e91.jpg,Same name already exists in this Strapi folder,02_gedung-sindo-interior-1728358923358-0.jpg
