office_name,media_library_folder,folder_id,before_asset_count,after_asset_count,local_image_count,relative_path,local_category,filename,status,strapi_asset_id,strapi_asset_name,strapi_url,reason,existing_match
agung-sedayu-group,Media Library/Office Venue/agung-sedayu-group,969,3,4,2,exterior/683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg,exterior,683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg,skipped_existing,57456,683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg,https://cdn-strapi.prod.99iddev.net/assets/683_agung_sedayu_group_agung_sedayu_group_20200722165335_42267_9b763f73e0.jpg,Same name already exists in this Strapi folder,683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg
agung-sedayu-group,Media Library/Office Venue/agung-sedayu-group,969,3,4,2,exterior/683_agung-sedayu-group-agung-sedayu-group_20200722165338_30792.jpg,exterior,683_agung-sedayu-group-agung-sedayu-group_20200722165338_30792.jpg,uploaded,58120,683_agung-sedayu-group-agung-sedayu-group_20200722165338_30792.jpg,https://cdn-strapi.prod.99iddev.net/assets/683_agung_sedayu_group_agung_sedayu_group_20200722165338_30792_ebc6c4f49b.jpg,,
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064505_57417.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064505_57417.jpg,skipped_existing,55800,499_altira-altira-office-park-mini-office_20180420064505_57417.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064505_57417_0c44ad45c4.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064505_57417.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064508_21122.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064508_21122.jpg,skipped_existing,55801,499_altira-altira-office-park-mini-office_20180420064508_21122.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064508_21122_21149d3614.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064508_21122.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064508_37017.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064508_37017.jpg,skipped_existing,55802,499_altira-altira-office-park-mini-office_20180420064508_37017.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064508_37017_ec5155fd6d.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064508_37017.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064508_49620.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064508_49620.jpg,skipped_existing,55803,499_altira-altira-office-park-mini-office_20180420064508_49620.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064508_49620_9aa4065f86.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064508_49620.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064509_40142.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064509_40142.jpg,skipped_existing,55804,499_altira-altira-office-park-mini-office_20180420064509_40142.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064509_40142_2133c04114.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064509_40142.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064509_80565.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064509_80565.jpg,skipped_existing,55805,499_altira-altira-office-park-mini-office_20180420064509_80565.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064509_80565_4509da47b0.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064509_80565.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064509_83457.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064509_83457.jpg,skipped_existing,55806,499_altira-altira-office-park-mini-office_20180420064509_83457.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064509_83457_edc30f1c1c.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064509_83457.jpg
altira-altira-office-park-mini-office,Media Library/Office Venue/altira-altira-office-park-mini-office,972,16,16,8,exterior/499_altira-altira-office-park-mini-office_20180420064510_23678.jpg,exterior,499_altira-altira-office-park-mini-office_20180420064510_23678.jpg,skipped_existing,55807,499_altira-altira-office-park-mini-office_20180420064510_23678.jpg,https://cdn-strapi.prod.99iddev.net/assets/499_altira_altira_office_park_mini_office_20180420064510_23678_d706d44e80.jpg,Same name already exists in this Strapi folder,499_altira-altira-office-park-mini-office_20180420064510_23678.jpg
