office_name,media_library_folder,folder_id,before_asset_count,after_asset_count,local_image_count,relative_path,local_category,filename,status,strapi_asset_id,strapi_asset_name,strapi_url,reason,existing_match
2-centennial-tower-centennial-tower-20170314084530-40504,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084530-40504,1408,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084530_40504.jpg,interior,2_centennial-tower-centennial-tower_20170314084530_40504.jpg,uploaded,54084,2_centennial-tower-centennial-tower_20170314084530_40504.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084530_40504_7b1eeb35f9.jpg,,
2-centennial-tower-centennial-tower-20170314084532-10504,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084532-10504,1409,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084532_10504.jpg,interior,2_centennial-tower-centennial-tower_20170314084532_10504.jpg,uploaded,54085,2_centennial-tower-centennial-tower_20170314084532_10504.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084532_10504_7db174784f.jpg,,
2-centennial-tower-centennial-tower-20170314084532-39445,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084532-39445,1410,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084532_39445.jpg,interior,2_centennial-tower-centennial-tower_20170314084532_39445.jpg,uploaded,54086,2_centennial-tower-centennial-tower_20170314084532_39445.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084532_39445_6929e5cd06.jpg,,
2-centennial-tower-centennial-tower-20170314084532-80887,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084532-80887,1411,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084532_80887.jpg,interior,2_centennial-tower-centennial-tower_20170314084532_80887.jpg,uploaded,54087,2_centennial-tower-centennial-tower_20170314084532_80887.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084532_80887_9b84378a38.jpg,,
2-centennial-tower-centennial-tower-20170314084533-24272,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084533-24272,1412,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084533_24272.jpg,interior,2_centennial-tower-centennial-tower_20170314084533_24272.jpg,uploaded,54088,2_centennial-tower-centennial-tower_20170314084533_24272.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084533_24272_c0262eab25.jpg,,
2-centennial-tower-centennial-tower-20170314084533-48886,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084533-48886,1413,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084533_48886.jpg,interior,2_centennial-tower-centennial-tower_20170314084533_48886.jpg,uploaded,54089,2_centennial-tower-centennial-tower_20170314084533_48886.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084533_48886_795b8b335a.jpg,,
2-centennial-tower-centennial-tower-20170314084534-37010,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084534-37010,1414,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084534_37010.jpg,interior,2_centennial-tower-centennial-tower_20170314084534_37010.jpg,uploaded,54090,2_centennial-tower-centennial-tower_20170314084534_37010.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084534_37010_816ed41c0c.jpg,,
2-centennial-tower-centennial-tower-20170314084534-37913,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084534-37913,1415,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084534_37913.jpg,interior,2_centennial-tower-centennial-tower_20170314084534_37913.jpg,uploaded,54091,2_centennial-tower-centennial-tower_20170314084534_37913.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084534_37913_cd78a151f2.jpg,,
2-centennial-tower-centennial-tower-20170314084534-70384,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084534-70384,1416,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084534_70384.jpg,interior,2_centennial-tower-centennial-tower_20170314084534_70384.jpg,uploaded,54092,2_centennial-tower-centennial-tower_20170314084534_70384.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084534_70384_4608591ca5.jpg,,
2-centennial-tower-centennial-tower-20170314084534-82473,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084534-82473,1417,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084534_82473.jpg,interior,2_centennial-tower-centennial-tower_20170314084534_82473.jpg,uploaded,54093,2_centennial-tower-centennial-tower_20170314084534_82473.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084534_82473_a4678f5baf.jpg,,
2-centennial-tower-centennial-tower-20170314084533031,Media Library/Office Venue/2-centennial-tower-centennial-tower-20170314084533031,1418,0,1,1,interior/2_centennial-tower-centennial-tower_20170314084533_28031.jpg,interior,2_centennial-tower-centennial-tower_20170314084533_28031.jpg,uploaded,54094,2_centennial-tower-centennial-tower_20170314084533_28031.jpg,https://cdn-strapi.prod.99iddev.net/assets/2_centennial_tower_centennial_tower_20170314084533_28031_f7b5756bde.jpg,,
7-graha-mustika-ratu-graha-mustika-ratu-20180416093838-75744,Media Library/Office Venue/7-graha-mustika-ratu-graha-mustika-ratu-20180416093838-75744,1419,0,1,1,interior/7_graha-mustika-ratu-graha-mustika-ratu_20180416093838_75744.jpg,interior,7_graha-mustika-ratu-graha-mustika-ratu_20180416093838_75744.jpg,uploaded,54095,7_graha-mustika-ratu-graha-mustika-ratu_20180416093838_75744.jpg,https://cdn-strapi.prod.99iddev.net/assets/7_graha_mustika_ratu_graha_mustika_ratu_20180416093838_75744_efcf391684.jpg,,
7-graha-mustika-ratu-graha-mustika-ratu-20180416093839-21088,Media Library/Office Venue/7-graha-mustika-ratu-graha-mustika-ratu-20180416093839-21088,1420,0,1,1,interior/7_graha-mustika-ratu-graha-mustika-ratu_20180416093839_21088.jpg,interior,7_graha-mustika-ratu-graha-mustika-ratu_20180416093839_21088.jpg,uploaded,54096,7_graha-mustika-ratu-graha-mustika-ratu_20180416093839_21088.jpg,https://cdn-strapi.prod.99iddev.net/assets/7_graha_mustika_ratu_graha_mustika_ratu_20180416093839_21088_de49dd41fe.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20160914044236-42890,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20160914044236-42890,1421,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20160914044236_42890.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20160914044236_42890.jpg,uploaded,54097,12_menara-jamsostek-menara-jamsostek-north-tower_20160914044236_42890.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20160914044236_42890_25a74aaa68.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20160914044236-65961,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20160914044236-65961,1422,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20160914044236_65961.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20160914044236_65961.jpg,uploaded,54098,12_menara-jamsostek-menara-jamsostek-north-tower_20160914044236_65961.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20160914044236_65961_c40d1f23be.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20160914044238-49523,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20160914044238-49523,1423,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20160914044238_49523.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20160914044238_49523.jpg,uploaded,54099,12_menara-jamsostek-menara-jamsostek-north-tower_20160914044238_49523.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20160914044238_49523_4625bdad70.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085202-40892,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085202-40892,1424,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085202_40892.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085202_40892.jpg,uploaded,54100,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085202_40892.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085202_40892_8542faf010.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085202-94796,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085202-94796,1425,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085202_94796.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085202_94796.jpg,uploaded,54101,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085202_94796.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085202_94796_db1160d681.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085203-47860,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085203-47860,1426,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085203_47860.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085203_47860.jpg,uploaded,54102,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085203_47860.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085203_47860_3331068857.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085203-91950,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085203-91950,1427,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085203_91950.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085203_91950.jpg,uploaded,54103,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085203_91950.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085203_91950_13373427b3.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085205-11000,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085205-11000,1428,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085205_11000.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085205_11000.jpg,uploaded,54104,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085205_11000.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085205_11000_beca7dfc66.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085205-83968,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085205-83968,1429,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085205_83968.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085205_83968.jpg,uploaded,54105,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085205_83968.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085205_83968_43193f83e2.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085206-22715,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085206-22715,1430,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085206_22715.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085206_22715.jpg,uploaded,54106,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085206_22715.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085206_22715_96c77f8d7e.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085206-52075,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085206-52075,1431,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085206_52075.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085206_52075.jpg,uploaded,54107,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085206_52075.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085206_52075_3942e3be04.jpg,,
12-menara-jamsostek-menara-jamsostek-north-tower-20170125085207-50707,Media Library/Office Venue/12-menara-jamsostek-menara-jamsostek-north-tower-20170125085207-50707,1432,0,1,1,exterior/12_menara-jamsostek-menara-jamsostek-north-tower_20170125085207_50707.jpg,exterior,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085207_50707.jpg,uploaded,54108,12_menara-jamsostek-menara-jamsostek-north-tower_20170125085207_50707.jpg,https://cdn-strapi.prod.99iddev.net/assets/12_menara_jamsostek_menara_jamsostek_north_tower_20170125085207_50707_396943dbc3.jpg,,
