office_name,media_library_folder,folder_id,before_asset_count,after_asset_count,local_image_count,relative_path,local_category,filename,status,strapi_asset_id,strapi_asset_name,strapi_url,reason,existing_match
18-office-park,Media Library/Office Venue/18-office-park,114,44,46,2,exterior/199_18-office-park-18-office-park_20160914043652_56284.JPG,exterior,199_18-office-park-18-office-park_20160914043652_56284.JPG,uploaded,57452,199_18-office-park-18-office-park_20160914043652_56284.JPG,https://cdn-strapi.prod.99iddev.net/assets/199_18_office_park_18_office_park_20160914043652_56284_8248331f45.JPG,,
18-office-park,Media Library/Office Venue/18-office-park,114,44,46,2,exterior/199_18-office-park-18-office-park_20160914043653_39651.JPG,exterior,199_18-office-park-18-office-park_20160914043653_39651.JPG,uploaded,57453,199_18-office-park-18-office-park_20160914043653_39651.JPG,https://cdn-strapi.prod.99iddev.net/assets/199_18_office_park_18_office_park_20160914043653_39651_4dc8c4774b.JPG,,
ad-premier,Media Library/Office Venue/ad-premier,116,21,23,2,exterior/200_ad-premier-ad-premier_20160914043656_21630.JPG,exterior,200_ad-premier-ad-premier_20160914043656_21630.JPG,uploaded,57454,200_ad-premier-ad-premier_20160914043656_21630.JPG,https://cdn-strapi.prod.99iddev.net/assets/200_ad_premier_ad_premier_20160914043656_21630_fd537b0d73.JPG,,
ad-premier,Media Library/Office Venue/ad-premier,116,21,23,2,exterior/200_ad-premier-ad-premier_20160914043656_66378.JPG,exterior,200_ad-premier-ad-premier_20160914043656_66378.JPG,uploaded,57455,200_ad-premier-ad-premier_20160914043656_66378.JPG,https://cdn-strapi.prod.99iddev.net/assets/200_ad_premier_ad_premier_20160914043656_66378_9aba7fbd99.JPG,,
agung-sedayu-group,Media Library/Office Venue/agung-sedayu-group,969,2,3,1,exterior/683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg,exterior,683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg,uploaded,57456,683_agung-sedayu-group-agung-sedayu-group_20200722165335_42267.jpg,https://cdn-strapi.prod.99iddev.net/assets/683_agung_sedayu_group_agung_sedayu_group_20200722165335_42267_9b763f73e0.jpg,,
aia-central,Media Library/Office Venue/aia-central,119,23,24,1,exterior/86_aia-central-aia-central_20160914043659_85588.JPG,exterior,86_aia-central-aia-central_20160914043659_85588.JPG,uploaded,57457,86_aia-central-aia-central_20160914043659_85588.JPG,https://cdn-strapi.prod.99iddev.net/assets/86_aia_central_aia_central_20160914043659_85588_6203191246.JPG,,
ajn-center,Media Library/Office Venue/ajn-center,970,3,4,1,exterior/583_ajn-center-ajn-center_20180413071756_69911.jpg,exterior,583_ajn-center-ajn-center_20180413071756_69911.jpg,uploaded,57458,583_ajn-center-ajn-center_20180413071756_69911.jpg,https://cdn-strapi.prod.99iddev.net/assets/583_ajn_center_ajn_center_20180413071756_69911_6dca7482d4.jpg,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,exterior/201_alamanda-tower-alamanda-tower_20160914043709_43850.jpg,exterior,201_alamanda-tower-alamanda-tower_20160914043709_43850.jpg,uploaded,57459,201_alamanda-tower-alamanda-tower_20160914043709_43850.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20160914043709_43850_c6fb9ef082.jpg,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,exterior/201_alamanda-tower-alamanda-tower_20160914043710_32062.JPG,exterior,201_alamanda-tower-alamanda-tower_20160914043710_32062.JPG,uploaded,57460,201_alamanda-tower-alamanda-tower_20160914043710_32062.JPG,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20160914043710_32062_5dbc4c6ad7.JPG,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,exterior/201_alamanda-tower-alamanda-tower_20160914043710_91462.JPG,exterior,201_alamanda-tower-alamanda-tower_20160914043710_91462.JPG,uploaded,57461,201_alamanda-tower-alamanda-tower_20160914043710_91462.JPG,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20160914043710_91462_91373b8368.JPG,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,exterior/201_alamanda-tower-alamanda-tower_20160914043711_20045.jpg,exterior,201_alamanda-tower-alamanda-tower_20160914043711_20045.jpg,uploaded,57462,201_alamanda-tower-alamanda-tower_20160914043711_20045.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20160914043711_20045_e6ca7ff0ff.jpg,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,exterior/201_alamanda-tower-alamanda-tower_20160914043711_68866.jpg,exterior,201_alamanda-tower-alamanda-tower_20160914043711_68866.jpg,uploaded,57463,201_alamanda-tower-alamanda-tower_20160914043711_68866.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20160914043711_68866_89288e0e87.jpg,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,exterior/201_alamanda-tower-alamanda-tower_20160914043712_63680.jpg,exterior,201_alamanda-tower-alamanda-tower_20160914043712_63680.jpg,uploaded,57464,201_alamanda-tower-alamanda-tower_20160914043712_63680.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20160914043712_63680_031f6a3c66.jpg,,
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024013_13092.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024013_13092.jpg,skipped_existing,55764,201_alamanda-tower-alamanda-tower_20190215024013_13092.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024013_13092_db779b29af.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024013_13092.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024013_53086.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024013_53086.jpg,skipped_existing,55765,201_alamanda-tower-alamanda-tower_20190215024013_53086.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024013_53086_57a4447eb2.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024013_53086.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024013_54286.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024013_54286.jpg,skipped_existing,55766,201_alamanda-tower-alamanda-tower_20190215024013_54286.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024013_54286_d637bdeeef.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024013_54286.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024013_76774.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024013_76774.jpg,skipped_existing,55767,201_alamanda-tower-alamanda-tower_20190215024013_76774.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024013_76774_53212d1559.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024013_76774.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024014_17972.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024014_17972.jpg,skipped_existing,55768,201_alamanda-tower-alamanda-tower_20190215024014_17972.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024014_17972_f79fc5c109.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024014_17972.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024014_26386.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024014_26386.jpg,skipped_existing,55769,201_alamanda-tower-alamanda-tower_20190215024014_26386.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024014_26386_e3d94acaf0.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024014_26386.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024014_37329.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024014_37329.jpg,skipped_existing,55770,201_alamanda-tower-alamanda-tower_20190215024014_37329.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024014_37329_a265e6930f.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024014_37329.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024014_39802.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024014_39802.jpg,skipped_existing,55771,201_alamanda-tower-alamanda-tower_20190215024014_39802.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024014_39802_f8467ea3b3.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024014_39802.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024014_48098.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024014_48098.jpg,skipped_existing,55772,201_alamanda-tower-alamanda-tower_20190215024014_48098.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024014_48098_10dcfcd822.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024014_48098.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024014_83153.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024014_83153.jpg,skipped_existing,55773,201_alamanda-tower-alamanda-tower_20190215024014_83153.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024014_83153_ceb74a46e5.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024014_83153.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024015_29615.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024015_29615.jpg,skipped_existing,55774,201_alamanda-tower-alamanda-tower_20190215024015_29615.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024015_29615_b54516d6bb.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024015_29615.jpg
alamanda-tower,Media Library/Office Venue/alamanda-tower,123,59,65,26,interior/201_alamanda-tower-alamanda-tower_20190215024015_58879.jpg,interior,201_alamanda-tower-alamanda-tower_20190215024015_58879.jpg,skipped_existing,55775,201_alamanda-tower-alamanda-tower_20190215024015_58879.jpg,https://cdn-strapi.prod.99iddev.net/assets/201_alamanda_tower_alamanda_tower_20190215024015_58879_e834bb70e8.jpg,Same name already exists in this Strapi folder,201_alamanda-tower-alamanda-tower_20190215024015_58879.jpg
